t v n o
56.099998 -63.243629 0.00047528432 0.010511724
56.110001 -63.242844 0.00047535929 0.010506557
56.119999 -63.242054 0.00047543427 0.010501393
56.130001 -63.241268 0.00047550924 0.010496231
56.139999 -63.240482 0.00047558424 0.010491072
56.150002 -63.239693 0.00047565921 0.010485915
56.16 -63.238907 0.00047573418 0.010480762
56.169998 -63.238121 0.00047580918 0.01047561
56.18 -63.237335 0.00047588415 0.010470461
56.189999 -63.236546 0.00047595915 0.010465316
56.200001 -63.23576 0.00047603413 0.010460172
56.209999 -63.234974 0.00047610913 0.010455031
56.220001 -63.234188 0.00047618413 0.010449892
56.23 -63.233402 0.0004762591 0.010444757
56.240002 -63.232616 0.0004763341 0.010439623
56.25 -63.231831 0.0004764091 0.010434492
56.259998 -63.231045 0.0004764841 0.010429365
56.27 -63.230259 0.0004765591 0.010424239
56.279999 -63.229473 0.0004766341 0.010419116
56.290001 -63.228687 0.0004767091 0.010413996
56.299999 -63.227901 0.0004767841 0.010408877
56.310001 -63.227116 0.0004768591 0.010403763
56.32 -63.22633 0.00047693413 0.01039865
56.330002 -63.225548 0.00047700913 0.010393539
56.34 -63.224762 0.00047708413 0.010388432
56.349998 -63.223976 0.00047715916 0.010383327
56.360001 -63.22319 0.00047723416 0.010378225
56.369999 -63.222408 0.00047730919 0.010373125
56.380001 -63.221622 0.00047738419 0.010368028
56.389999 -63.220837 0.00047745922 0.010362933
56.400002 -63.220055 0.00047753425 0.010357841
56.41 -63.219269 0.00047760928 0.010352751
56.419998 -63.218487 0.00047768428 0.010347664
56.43 -63.217701 0.00047775931 0.01034258
56.439999 -63.216919 0.00047783434 0.010337498
56.450001 -63.216133 0.00047790937 0.010332419
56.459999 -63.215351 0.0004779844 0.010327342
56.470001 -63.214565 0.00047805946 0.010322268
56.48 -63.213783 0.00047813449 0.010317196
56.490002 -63.212997 0.00047820952 0.010312127
56.5 -63.212215 0.00047828455 0.010307061
56.509998 -63.211433 0.00047835961 0.010301996
56.52 -63.210651 0.00047843464 0.010296935
56.529999 -63.209866 0.0004785097 0.010291876
56.540001 -63.209084 0.00047858473 0.010286819
56.549999 -63.208302 0.00047865979 0.010281766
56.560001 -63.20752 0.00047873484 0.010276714
56.57 -63.206738 0.00047880987 0.010271666
56.580002 -63.205952 0.00047888493 0.01026662
56.59 -63.20517 0.00047895999 0.010261576
56.599998 -63.204388 0.00047903505 0.010256534
56.610001 -63.203606 0.00047911011 0.010251496
56.619999 -63.202824 0.00047918517 0.010246459
56.630001 -63.202042 0.00047926023 0.010241426
56.639999 -63.20126 0.00047933529 0.010236395
56.650002 -63.200478 0.00047941037 0.010231366
56.66 -63.199696 0.00047948543 0.01022634
56.669998 -63.198914 0.00047956049 0.010221317
56.68 -63.198135 0.00047963558 0.010216296
56.689999 -63.197353 0.00047971064 0.010211278
56.700001 -63.196571 0.00047978573 0.010206262
56.709999 -63.195789 0.00047986078 0.010201248
56.720001 -63.195011 0.00047993587 0.010196238
56.73 -63.194229 0.00048001096 0.010191229
56.740002 -63.193447 0.00048008605 0.010186223
56.75 -63.192665 0.00048016114 0.01018122
56.759998 -63.191887 0.00048023619 0.010176219
56.77 -63.191105 0.00048031128 0.010171221
56.779999 -63.190327 0.0004803864 0.010166225
56.790001 -63.189545 0.00048046149 0.010161232
56.799999 -63.188766 0.00048053658 0.010156241
56.810001 -63.187984 0.00048061166 0.010151253
56.82 -63.187206 0.00048068675 0.010146267
56.830002 -63.186424 0.00048076187 0.010141284
56.84 -63.185646 0.00048083696 0.010136303
56.849998 -63.184864 0.00048091207 0.010131325
56.860001 -63.184086 0.00048098716 0.01012635
56.869999 -63.183308 0.00048106228 0.010121376
56.880001 -63.182526 0.00048113739 0.010116406
56.889999 -63.181747 0.00048121248 0.010111437
56.900002 -63.180969 0.0004812876 0.010106471
56.91 -63.180187 0.00048136272 0.010101508
56.919998 -63.179409 0.00048143783 0.010096547
56.93 -63.178631 0.00048151295 0.010091589
56.939999 -63.177853 0.00048158807 0.010086633
56.950001 -63.177074 0.00048166318 0.01008168
56.959999 -63.176296 0.0004817383 0.01007673
56.970001 -63.175518 0.00048181345 0.010071781
56.98 -63.17474 0.00048188856 0.010066835
56.990002 -63.173958 0.00048196368 0.010061892
57 -63.173183 0.00048203883 0.010056951
57.009998 -63.172405 0.00048211394 0.010052013
57.02 -63.171627 0.00048218909 0.010047077
57.029999 -63.170849 0.00048226424 0.010042144
57.040001 -63.170071 0.00048233935 0.010037213
57.049999 -63.169292 0.0004824145 0.010032284
57.060001 -63.168514 0.00048248965 0.010027358
57.07 -63.167736 0.00048256479 0.010022435
57.080002 -63.166958 0.00048263994 0.010017514
57.09 -63.166183 0.00048271508 0.010012596
57.099998 -63.165405 0.00048279023 0.010007679
57.110001 -63.164627 0.00048286538 0.010002766
57.119999 -63.163853 0.00048294055 0.0099978549
57.130001 -63.163074 0.0004830157 0.0099929459
57.139999 -63.162296 0.00048309084 0.0099880397
57.150002 -63.161522 0.00048316602 0.0099831363
57.16 -63.160744 0.00048324117 0.0099782348
57.169998 -63.159969 0.00048331634 0.009973336
57.18 -63.159191 0.00048339149 0.00996844
57.189999 -63.158417 0.00048346666 0.0099635459
57.200001 -63.157639 0.00048354184 0.0099586546
57.209999 -63.156864 0.00048361701 0.0099537661
57.220001 -63.156086 0.00048369219 0.0099488795
57.23 -63.155312 0.00048376736 0.0099439956
57.240002 -63.154533 0.00048384254 0.0099391136
57.25 -63.153759 0.00048391771 0.0099342344
57.259998 -63.152985 0.00048399289 0.009929358
57.27 -63.15221 0.00048406806 0.0099244844
57.279999 -63.151432 0.00048414327 0.0099196127
57.290001 -63.150658 0.00048421844 0.0099147428
57.299999 -63.149883 0.00048429362 0.0099098766
57.310001 -63.149109 0.00048436882 0.0099050114
57.32 -63.148331 0.00048444403 0.0099001499
57.330002 -63.147556 0.0004845192 0.0098952902
57.34 -63.146782 0.00048459441 0.0098904334
57.349998 -63.146008 0.00048466961 0.0098855784
57.360001 -63.145233 0.00048474481 0.0098807262
57.369999 -63.144459 0.00048482002 0.0098758768
57.380001 -63.143684 0.00048489522 0.0098710293
57.389999 -63.14291 0.00048497043 0.0098661846
57.400002 -63.142136 0.00048504563 0.0098613417
57.41 -63.141361 0.00048512084 0.0098565025
57.419998 -63.140587 0.00048519604 0.0098516643
57.43 -63.139812 0.00048527127 0.0098468298
57.439999 -63.139042 0.00048534648 0.0098419972
57.450001 -63.138268 0.00048542171 0.0098371664
57.459999 -63.137493 0.00048549692 0.0098323384
57.470001 -63.136719 0.00048557215 0.0098275132
57.48 -63.135944 0.00048564735 0.0098226899
57.490002 -63.135174 0.00048572259 0.0098178694
57.5 -63.134399 0.00048579782 0.0098130517
57.509998 -63.133625 0.00048587305 0.0098082358
57.52 -63.132854 0.00048594829 0.0098034227
57.529999 -63.13208 0.00048602352 0.0097986115
57.540001 -63.131306 0.00048609875 0.0097938031
57.549999 -63.130535 0.00048617399 0.0097889975
57.560001 -63.129761 0.00048624925 0.0097841937
57.57 -63.12899 0.00048632448 0.0097793918
57.580002 -63.128216 0.00048639972 0.0097745936
57.59 -63.127445 0.00048647498 0.0097697973
57.599998 -63.126671 0.00048655021 0.0097650029
57.610001 -63.1259 0.00048662547 0.0097602112
57.619999 -63.12513 0.00048670074 0.0097554224
57.630001 -63.124355 0.00048677597 0.0097506354
57.639999 -63.123585 0.00048685123 0.0097458512
57.650002 -63.122814 0.0004869265 0.0097410697
57.66 -63.12204 0.00048700176 0.0097362902
57.669998 -63.121269 0.00048707702 0.0097315125
57.68 -63.120499 0.00048715228 0.0097267376
57.689999 -63.119728 0.00048722755 0.0097219655
57.700001 -63.118954 0.00048730284 0.0097171953
57.709999 -63.118183 0.0004873781 0.0097124279
57.720001 -63.117413 0.00048745336 0.0097076632
57.73 -63.116642 0.00048752865 0.0097029004
57.740002 -63.115871 0.00048760392 0.0096981404
57.75 -63.115101 0.00048767921 0.0096933823
57.759998 -63.11433 0.0004877545 0.009688627
57.77 -63.11356 0.00048782979 0.0096838735
57.779999 -63.112789 0.00048790505 0.0096791228
57.790001 -63.112019 0.00048798035 0.009674374
57.799999 -63.111248 0.00048805564 0.009669628
57.810001 -63.110477 0.00048813093 0.0096648848
57.82 -63.109707 0.00048820625 0.0096601434
57.830002 -63.108936 0.00048828154 0.0096554048
57.84 -63.10817 0.00048835686 0.0096506681
57.849998 -63.107399 0.00048843212 0.0096459342
57.860001 -63.106628 0.00048850744 0.0096412022
57.869999 -63.105858 0.00048858277 0.0096364729
57.880001 -63.105091 0.00048865803 0.0096317464
57.889999 -63.104321 0.00048873335 0.0096270218
57.900002 -63.10355 0.00048880867 0.0096222991
57.91 -63.102779 0.00048888399 0.0096175792
57.919998 -63.102013 0.00048895931 0.009612862
57.93 -63.101242 0.00048903463 0.0096081467
57.939999 -63.100475 0.00048910995 0.0096034342
57.950001 -63.099705 0.00048918527 0.0095987236
57.959999 -63.098938 0.00048926059 0.0095940158
57.970001 -63.098167 0.00048933591 0.0095893107
57.98 -63.097401 0.00048941124 0.0095846076
57.990002 -63.09663 0.00048948661 0.0095799062
58 -63.095863 0.00048956193 0.0095752077
58.009998 -63.095093 0.00048963726 0.009570512
58.02 -63.094326 0.00048971258 0.0095658181
58.029999 -63.093559 0.00048978796 0.0095611261
58.040001 -63.092789 0.00048986328 0.0095564378
58.049999 -63.092022 0.00048993865 0.0095517505
58.060001 -63.091255 0.00049001398 0.0095470659
58.07 -63.090485 0.00049008935 0.0095423842
58.080002 -63.089718 0.00049016468 0.0095377052
58.09 -63.088951 0.00049024005 0.0095330272
58.099998 -63.088184 0.00049031537 0.0095283529
58.110001 -63.087418 0.00049039075 0.0095236804
58.119999 -63.086647 0.00049046613 0.0095190099
58.130001 -63.08588 0.00049054151 0.0095143421
58.139999 -63.085114 0.00049061683 0.0095096761
58.150002 -63.084347 0.00049069221 0.009505013
58.16 -63.08358 0.00049076759 0.0095003527
58.169998 -63.082813 0.00049084297 0.0094956942
58.18 -63.082047 0.00049091835 0.0094910376
58.189999 -63.08128 0.00049099373 0.0094863838
58.200001 -63.080513 0.00049106911 0.0094817327
58.209999 -63.079746 0.00049114448 0.0094770836
58.220001 -63.078983 0.00049121986 0.0094724363
58.23 -63.078217 0.00049129524 0.0094677918
58.240002 -63.07745 0.00049137062 0.0094631501
58.25 -63.076683 0.000491446 0.0094585102
58.259998 -63.075916 0.00049152144 0.0094538732
58.27 -63.07515 0.00049159682 0.009449238
58.279999 -63.074387 0.0004916722 0.0094446046
58.290001 -63.07362 0.00049174763 0.0094399741
58.299999 -63.072853 0.00049182301 0.0094353464
58.310001 -63.07209 0.00049189839 0.0094307205
58.32 -63.071323 0.00049197383 0.0094260965
58.330002 -63.070557 0.00049204921 0.0094214762
58.34 -63.069794 0.00049212464 0.0094168568
58.349998 -63.069027 0.00049220008 0.0094122402
58.360001 -63.068264 0.00049227546 0.0094076265
58.369999 -63.067497 0.0004923509 0.0094030146
58.380001 -63.066734 0.00049242633 0.0093984045
58.389999 -63.065968 0.00049250171 0.0093937973
58.400002 -63.065205 0.00049257715 0.0093891928
58.41 -63.064438 0.00049265259 0.0093845902
58.419998 -63.063675 0.00049272802 0.0093799895
58.43 -63.062912 0.00049280346 0.0093753915
58.439999 -63.062145 0.0004928789 0.0093707964
58.450001 -63.061382 0.00049295434 0.0093662031
58.459999 -63.060619 0.00049302977 0.0093616117
58.470001 -63.059853 0.00049310521 0.0093570231
58.48 -63.05909 0.00049318065 0.0093524363
58.490002 -63.058327 0.00049325608 0.0093478523
58.5 -63.057564 0.00049333158 0.0093432711
58.509998 -63.056797 0.00049340702 0.0093386909
58.52 -63.056034 0.00049348245 0.0093341144
58.529999 -63.055271 0.00049355789 0.0093295388
58.540001 -63.054508 0.00049363339 0.0093249669
58.549999 -63.053745 0.00049370882 0.009320396
58.560001 -63.052982 0.00049378432 0.0093158279
58.57 -63.052219 0.00049385976 0.0093112625
58.580002 -63.051456 0.00049393525 0.009306699
58.59 -63.050694 0.00049401069 0.0093021384
58.599998 -63.049931 0.00049408618 0.0092975795
58.610001 -63.049168 0.00049416168 0.0092930226
58.619999 -63.048405 0.00049423712 0.0092884684
58.630001 -63.047642 0.00049431261 0.009283917
58.639999 -63.046879 0.00049438811 0.0092793666
58.650002 -63.046116 0.0004944636 0.0092748199
58.66 -63.045357 0.0004945391 0.0092702741
58.669998 -63.044594 0.00049461453 0.009265732
58.68 -63.043831 0.00049469003 0.0092611909
58.689999 -63.043068 0.00049476553 0.0092566526
58.700001 -63.042309 0.00049484102 0.009252117
58.709999 -63.041546 0.00049491657 0.0092475833
58.720001 -63.040783 0.00049499207 0.0092430515
58.73 -63.040024 0.00049506756 0.0092385225
58.740002 -63.039261 0.00049514306 0.0092339963
58.75 -63.038498 0.00049521856 0.0092294719
58.759998 -63.037739 0.00049529411 0.0092249494
58.77 -63.036976 0.0004953696 0.0092204297
58.779999 -63.036217 0.0004954451 0.0092159119
58.790001 -63.035454 0.00049552065 0.0092113959
58.799999 -63.034695 0.00049559615 0.0092068827
58.810001 -63.033932 0.0004956717 0.0092023723
58.82 -63.033173 0.0004957472 0.0091978638
58.830002 -63.03241 0.00049582275 0.0091933571
58.84 -63.031651 0.00049589825 0.0091888532
58.849998 -63.030891 0.0004959738 0.0091843512
58.860001 -63.030128 0.00049604935 0.009179851
58.869999 -63.029369 0.00049612491 0.0091753546
58.880001 -63.02861 0.0004962004 0.0091708591
58.889999 -63.027847 0.00049627596 0.0091663664
58.900002 -63.027088 0.00049635151 0.0091618756
58.91 -63.026329 0.00049642706 0.0091573875
58.919998 -63.02557 0.00049650262 0.0091529014
58.93 -63.024807 0.00049657817 0.009148418
58.939999 -63.024048 0.00049665372 0.0091439364
58.950001 -63.023289 0.00049672928 0.0091394568
58.959999 -63.02253 0.00049680483 0.0091349799
58.970001 -63.02177 0.00049688044 0.0091305049
58.98 -63.021011 0.000496956 0.0091260327
58.990002 -63.020252 0.00049703155 0.0091215624
59 -63.019493 0.00049710716 0.0091170948
59.009998 -63.018734 0.00049718271 0.0091126291
59.02 -63.017975 0.00049725827 0.0091081653
59.029999 -63.017216 0.00049733388 0.0091037042
59.040001 -63.016457 0.00049740943 0.0090992451
59.049999 -63.015697 0.00049748505 0.0090947887
59.060001 -63.014938 0.0004975606 0.0090903342
59.07 -63.014179 0.00049763621 0.0090858815
59.080002 -63.01342 0.00049771182 0.0090814317
59.09 -63.012665 0.00049778743 0.0090769837
59.099998 -63.011906 0.00049786299 0.0090725385
59.110001 -63.011147 0.0004979386 0.0090680951
59.119999 -63.010387 0.00049801421 0.0090636536
59.130001 -63.009632 0.00049808982 0.009059215
59.139999 -63.008873 0.00049816543 0.0090547781
59.150002 -63.008114 0.00049824105 0.0090503441
59.16 -63.007359 0.00049831666 0.009045912
59.169998 -63.006599 0.00049839227 0.0090414817
59.18 -63.00584 0.00049846788 0.0090370541
59.189999 -63.005085 0.00049854349 0.0090326285
59.200001 -63.004326 0.00049861916 0.0090282047
59.209999 -63.003571 0.00049869478 0.0090237837
59.220001 -63.002811 0.00049877039 0.0090193655
59.23 -63.002056 0.00049884606 0.0090149483
59.240002 -63.001297 0.00049892167 0.0090105347
59.25 -63.000542 0.00049899728 0.0090061221
59.259998 -62.999783 0.00049907295 0.0090017123
59.27 -62.999027 0.00049914862 0.0089973044
59.279999 -62.998272 0.00049922423 0.0089928992
59.290001 -62.997513 0.0004992999 0.0089884959
59.299999 -62.996758 0.00049937551 0.0089840945
59.310001 -62.996002 0.00049945118 0.0089796958
59.32 -62.995243 0.00049952685 0.0089752991
59.330002 -62.994488 0.00049960252 0.0089709051
59.34 -62.993732 0.00049967819 0.008966513
59.349998 -62.992977 0.00049975386 0.0089621227
59.360001 -62.992218 0.00049982953 0.0089577353
59.369999 -62.991463 0.0004999052 0.0089533497
59.380001 -62.990707 0.00049998087 0.0089489659
59.389999 -62.989952 0.00050005654 0.008944585
59.400002 -62.989197 0.00050013221 0.0089402059
59.41 -62.988441 0.00050020788 0.0089358287
59.419998 -62.987686 0.00050028355 0.0089314543
59.43 -62.986931 0.00050035928 0.0089270817
59.439999 -62.986176 0.00050043495 0.0089227119
59.450001 -62.98542 0.00050051062 0.008918344
59.459999 -62.984665 0.00050058635 0.008913978
59.470001 -62.98391 0.00050066202 0.0089096148
59.48 -62.983154 0.00050073775 0.0089052534
59.490002 -62.982399 0.00050081342 0.0089008939
59.5 -62.981644 0.00050088915 0.0088965371
59.509998 -62.980888 0.00050096487 0.0088921823
59.52 -62.980133 0.00050104054 0.0088878293
59.529999 -62.979382 0.00050111627 0.0088834791
59.540001 -62.978626 0.000501192 0.0088791307
59.549999 -62.977871 0.00050126773 0.0088747852
59.560001 -62.977116 0.00050134346 0.0088704415
59.57 -62.976364 0.00050141918 0.0088660996
59.580002 -62.975609 0.00050149491 0.0088617597
59.59 -62.974854 0.00050157064 0.0088574225
59.599998 -62.974102 0.00050164637 0.0088530872
59.610001 -62.973347 0.0005017221 0.0088487547
59.619999 -62.972591 0.00050179783 0.008844424
59.630001 -62.97184 0.00050187361 0.0088400953
59.639999 -62.971085 0.00050194934 0.0088357693
59.650002 -62.970333 0.00050202507 0.0088314442
59.66 -62.969578 0.00050210085 0.0088271229
59.669998 -62.968826 0.00050217658 0.0088228025
59.68 -62.968071 0.00050225237 0.0088184848
59.689999 -62.967319 0.0005023281 0.0088141691
59.700001 -62.966564 0.00050240388 0.0088098561
59.709999 -62.965813 0.00050247961 0.008805545
59.720001 -62.965057 0.0005025554 0.0088012358
59.73 -62.964306 0.00050263118 0.0087969294
59.740002 -62.963554 0.00050270697 0.0087926239
59.75 -62.962799 0.0005027827 0.0087883221
59.759998 -62.962048 0.00050285849 0.0087840213
59.77 -62.961296 0.00050293427 0.0087797232
59.779999 -62.960545 0.00050301006 0.008775427
59.790001 -62.959789 0.00050308584 0.0087711336
59.799999 -62.959038 0.00050316163 0.0087668421
59.810001 -62.958286 0.00050323748 0.0087625524
59.82 -62.957535 0.00050331326 0.0087582646
59.830002 -62.956783 0.00050338905 0.0087539796
59.84 -62.956028 0.00050346483 0.0087496964
59.849998 -62.955276 0.00050354068 0.0087454151
59.860001 -62.954525 0.00050361647 0.0087411366
59.869999 -62.953773 0.00050369225 0.00873686
59.880001 -62.953022 0.0005037681 0.0087325852
59.889999 -62.952271 0.00050384388 0.0087283133
59.900002 -62.951519 0.00050391973 0.0087240431
59.91 -62.950768 0.00050399557 0.0087197749
59.919998 -62.950016 0.00050407136 0.0087155094
59.93 -62.949265 0.0005041472 0.0087112458
59.939999 -62.948513 0.00050422305 0.0087069841
59.950001 -62.947762 0.00050429889 0.0087027242
59.959999 -62.947014 0.00050437474 0.0086984672
59.970001 -62.946262 0.00050445058 0.008694212
59.98 -62.945511 0.00050452643 0.0086899595
59.990002 -62.944759 0.00050460227 0.008685708
60 -62.944008 0.00050467812 0.0086814594
60.009998 -62.94326 0.00050475396 0.0086772125
60.02 -62.942509 0.0005048298 0.0086729685
